---------------------------------
| Contestant  #  | Overall Time |
| Contestant 022 | [38.01069870003266, 67.02656809997279, 63.00895239994861, 11.006299200002104] |
| Contestant 045 | 179.03817290 |
| Contestant 045 | [14.006881800014526, 54.013360299984924, 78.0045026000007, 33.01342819997808] |
| Contestant 121 | 179.02471410 |
| Contestant 121 | [13.004522499977611, 70.00598560000071, 48.01316540001426, 48.0010406000074] |
| Contestant 137 | 179.03174650 |
| Contestant 137 | [28.007671399973333, 28.002352400042582, 93.0096399000031, 30.01208279997809] |
| Contestant 621 | 179.03446590 |
| Contestant 621 | [26.00709640001878, 76.00068629998714, 31.008264100004453, 46.01841910002986] |
| Contestant 122 | 180.02656700 |
| Contestant 122 | [22.01322079997044, 84.00366109999595, 25.006280099973083, 49.00340500002494] |
| Contestant 161 | 180.01969230 |
| Contestant 161 | [14.002039799990598, 56.00134810002055, 93.00220390001778, 17.01410049997503] |
| Contestant 130 | 180.03935620 |
| Contestant 130 | [59.00922560004983, 28.013653800007887, 36.00554899999406, 57.010927799972706] |
| Contestant 301 | 180.04192140 |
| Contestant 301 | [75.00801089999732, 18.016864300007, 73.01120209996589, 14.005844099971] |
| Contestant 551 | 181.01547040 |
| Contestant 551 | [32.0018781000399, 57.0010379999876, 45.004070900031365, 47.00848339998629] |
| Contestant 635 | 181.03479610 |
| Contestant 635 | [62.00318729999708, 39.011066299979575, 65.01890969998203, 15.001632799976505] |
| Contestant 670 | 181.02853750 |
| Contestant 670 | [17.007507300004363, 40.003793700016104, 95.01366520003648, 29.003571300010663] |
| Contestant 954 | 181.02792550 |
| Contestant 954 | [54.014536099974066, 79.00156850001076, 27.00140890001785, 21.01041200000327] |
| Contestant 198 | 182.05385320 |
| Contestant 198 | [59.01781539997319, 83.01288629998453, 30.008214199973736, 10.014937300002202] |
| Contestant 212 | 182.04390470 |
| Contestant 212 | [48.01074009999866, 69.0103157000267, 36.00737550004851, 29.015473400009796] |
| Contestant 252 | 182.03042580 |
| Contestant 252 | [43.00043730001198, 54.01083199999994, 17.01106610003626, 68.00809039996238] |
| Contestant 378 | 182.04529880 |
| Contestant 378 | [29.012116400001105, 89.01460469997255, 28.00293779995991, 36.01563989999704] |
| Contestant 433 | 182.03227400 |
| Contestant 433 | [79.01407020003535, 21.00893469998846, 69.00373350002337, 13.005535600008443] |
| Contestant 440 | 182.04211940 |
| Contestant 440 | [87.0142742000171, 18.015384400030598, 11.007125600008294, 66.0053351999959] |
| Contestant 583 | 182.03284410 |
| Contestant 583 | [11.013192999991588, 27.005177399958484, 81.00769990001572, 63.00677379994886] |
| Contestant 632 | 182.03488150 |
| Contestant 632 | [86.01159289997304, 66.00909639999736, 19.0041703999741, 11.010021800000686] |
| Contestant 724 | 182.03637720 |
| Contestant 724 | [23.003512800030876, 19.013908599969, 71.01219320000382, 69.00676259998] |
| Contestant 731 | 182.04619810 |
| Contestant 731 | [42.00976779998746, 77.00760249997256, 36.01405520003755, 27.014772599970456] |
| Contestant 063 | 183.02358010 |
| Contestant 063 | [44.0009886000189, 48.00504289998207, 12.008335899969097, 79.00921270000981] |
| Contestant 489 | 183.02901700 |
| Contestant 489 | [43.0128812000039, 81.00777319999179, 19.007135000021663, 40.001227600034326] |
| Contestant 549 | 183.04237870 |
| Contestant 549 | [85.015002500033, 62.00675699999556, 22.017342399980407, 14.003276799980085] |
| Contestant 574 | 183.04659210 |
| Contestant 574 | [12.008629899995867, 10.00807519996306, 99.01569599995855, 62.01419099996565] |
| Contestant 400 | 184.03967630 |
| Contestant 400 | [41.01362890005112, 78.00487840001006, 48.0126648999867, 17.008504099969286] |
| Contestant 429 | 184.03032250 |
| Contestant 429 | [73.00441759999376, 47.00635839998722, 29.007132200000342, 35.012414299999364] |
| Contestant 465 | 184.02482300 |
| Contestant 465 | [36.010643999965396, 70.00686230004067, 28.00372380000772, 50.00359290000051] |
| Contestant 960 | 184.03528620 |
| Contestant 960 | [77.00528260000283, 69.008056199993, 23.015383400022984, 15.006564000039361] |
| Contestant 959 | 184.03663760 |
| Contestant 959 | [63.0141425000038, 42.013950299995486, 15.006955199991353, 64.0015895999968] |
| Contestant 268 | 185.02963450 |
| Contestant 268 | [62.00535749999108, 26.01065379998181, 34.012632100027986, 63.00099109997973] |
| Contestant 331 | 185.03972270 |
| Contestant 331 | [15.012958899955265, 66.0148333000252, 23.003547200001776, 81.00838329998078] |
| Contestant 376 | 185.01819310 |
| Contestant 376 | [12.000282000051811, 75.00535029999446, 79.0030253000441, 19.00953550002305] |
| Contestant 380 | 185.02963150 |
| Contestant 380 | [25.0119396999944, 95.00573620002251, 50.01105210004607, 15.00090350001119] |
| Contestant 673 | 185.03996180 |
| Contestant 673 | [100.01463230000809, 47.00883469998371, 18.003468099981546, 20.013026700005867] |
| Contestant 887 | 185.03325910 |
| Contestant 887 | [78.00648549996549, 18.012554200016893, 64.01232550002169, 25.00189389998559] |
| Contestant 010 | 186.03602220 |
| Contestant 010 | [28.00379020004766, 41.00102099997457, 70.00660729996162, 47.02460369997425] |
| Contestant 039 | 186.01712990 |
| Contestant 039 | [25.003356100001838, 32.00256839999929, 91.00705430004746, 38.00415110000176] |
| Contestant 298 | 186.04973040 |
| Contestant 298 | [89.01485550001962, 21.015449800004717, 63.009124400035944, 13.010300700028893] |
| Contestant 341 | 186.04516820 |
| Contestant 341 | [62.01350790000288, 13.008689699985553, 99.00746739999158, 12.015503200003877] |
| Contestant 395 | 186.03218120 |
| Contestant 395 | [29.016099800006486, 41.00686930003576, 80.00294600002235, 36.006266099982895] |
| Contestant 517 | 186.02694590 |
| Contestant 517 | [24.01568309997674, 21.007747299969196, 44.00030149996746, 97.00321399996756] |
| Contestant 836 | 186.02644410 |
| Contestant 836 | [39.00371149997227, 15.010021499998402, 74.00212630000897, 58.01058479998028] |
| Contestant 827 | 186.03712450 |
| Contestant 827 | [68.0157302999869, 92.00994689995423, 14.007011600013357, 12.004435700015165] |
| Contestant 150 | 187.03582760 |
| Contestant 150 | [55.00523890001932, 58.014228800020646, 47.012611599988304, 27.003748299961444] |
| Contestant 230 | 187.01738530 |
| Contestant 230 | [51.001714700018056, 25.001543100050185, 20.00317660003202, 91.01095090003219] |
| Contestant 306 | 187.03824520 |
| Contestant 306 | [10.007649700040929, 91.00725550000789, 35.00736899999902, 51.01597100001527] |
| Contestant 368 | 187.03070940 |
| Contestant 368 | [89.01113419997273, 34.005707299977075, 32.001720700005535, 32.0121472000028] |
| Contestant 404 | 187.04153580 |
| Contestant 404 | [74.01606289995834, 25.002428299980238, 31.009588500019163, 57.0134561000159] |
| Contestant 558 | 187.03500310 |
| Contestant 558 | [20.0067820000113, 42.01206410001032, 41.001773299998604, 84.01438369997777] |
| Contestant 930 | 187.03427890 |
| Contestant 930 | [56.00846799998544, 46.0030495999963, 18.00914440001361, 67.01361690001795] |
| Contestant 147 | 188.03899160 |
| Contestant 147 | [53.0051008000155, 30.005749200005084, 36.015292799973395, 69.01284879999002] |
| Contestant 399 | 188.02758210 |
| Contestant 399 | [54.006140600016806, 73.00389779999387, 42.00753120001173, 19.01001249998808] |
| Contestant 918 | 188.01215960 |
| Contestant 918 | [38.00036370003363, 61.005235599994194, 32.0026464999537, 57.00391379999928] |
| Contestant 052 | 189.05656980 |
| Contestant 052 | [93.0095827000332, 59.015358400007244, 10.015895799966529, 27.015732900006697] |
| Contestant 163 | 189.02138060 |
| Contestant 163 | [83.00070850003976, 39.00862550002057, 30.009636700036936, 37.002409900014754] |
| Contestant 427 | 189.02812990 |
| Contestant 427 | [93.00199109996902, 19.007906900020316, 17.007020699966233, 60.01121120003518] |
| Contestant 524 | 189.01747840 |
| Contestant 524 | [30.00129869999364, 93.00630350003485, 44.00443080003606, 22.005445400020108] |
| Contestant 807 | 189.02151010 |
| Contestant 807 | [81.00450440001441, 50.00911350001115, 44.00476380001055, 14.003128400014248] |
| Contestant 825 | 189.03339450 |
| Contestant 825 | [11.002928600006271, 87.01429590000771, 51.01186819997383, 40.004301799985114] |
| Contestant 633 | 190.03748980 |
| Contestant 633 | [65.00261450000107, 13.015130100015085, 40.006668900023215, 72.0130763000343] |
| Contestant 649 | 190.03814430 |
| Contestant 649 | [32.00476899999194, 40.00959249999141, 79.01029649999691, 39.01348630001303] |
| Contestant 672 | 190.02772180 |
| Contestant 672 | [64.00116169999819, 11.010294900042936, 21.00129659997765, 94.0149686000077] |
| Contestant 776 | 190.03887080 |
| Contestant 776 | [99.01210870000068, 12.003365800017491, 21.014082000008784, 58.00931429996854] |
| Contestant 070 | 191.03229500 |
| Contestant 070 | [75.00351579999551, 32.00824769999599, 74.00864080002066, 10.011890699970536] |
| Contestant 373 | 191.03830320 |
| Contestant 373 | [66.0038174999645, 35.01318730000639, 54.011515100020915, 36.00978329998907] |
| Contestant 464 | 191.04954070 |
| Contestant 464 | [54.02076959999977, 19.010767099971417, 79.00118650001241, 39.01681749999989] |
| Contestant 742 | 191.03188310 |
| Contestant 742 | [42.01379429997178, 46.00957199995173, 29.00698010000633, 74.00153670000145] |
| Contestant 738 | 191.03664590 |
| Contestant 738 | [60.00815190002322, 30.01584849995561, 80.01192319998518, 21.00072230002843] |
| Contestant 183 | 192.04705740 |
| Contestant 183 | [53.01756070001284, 93.01017939997837, 20.015669699991122, 26.00364760000957] |
| Contestant 258 | 192.02886970 |
| Contestant 258 | [59.00578309997218, 37.013469199999236, 29.00230399996508, 67.0073133999831] |
| Contestant 746 | 192.03092970 |
| Contestant 746 | [50.00802890001796, 81.01314729999285, 26.00644349999493, 35.003310000000056] |
| Contestant 327 | 193.03256840 |
| Contestant 327 | [59.01013320003403, 21.00956610002322, 60.0081979999668, 53.00467110000318] |
| Contestant 467 | 193.03872540 |
| Contestant 467 | [79.01146120001795, 14.013814900012221, 16.000872599950526, 84.0125767000136] |
| Contestant 488 | 193.03342140 |
| Contestant 488 | [73.00535370002035, 39.00342660001479, 23.010295500047505, 58.0143455999787] |
| Contestant 760 | 193.04222280 |
| Contestant 760 | [18.00190410000505, 86.01590370002668, 23.014799500000663, 66.00961549999192] |
| Contestant 910 | 193.02805460 |
| Contestant 910 | [37.0107964000199, 73.00730090000434, 36.00773760001175, 47.00221970002167] |
| Contestant 967 | 193.02610610 |
| Contestant 967 | [100.00554480002029, 43.01187510002637, 14.00679900002433, 36.00188719999278] |
| Contestant 520 | 194.01534350 |
| Contestant 520 | [49.0006035999977, 74.01126640004804, 61.00037100003101, 10.003102500049863] |
| Contestant 771 | 194.03459250 |
| Contestant 771 | [15.014069500030018, 84.00350130000152, 51.00517750001745, 44.011844200023916] |
| Contestant 977 | 194.03287050 |
| Contestant 977 | [30.005912900029216, 31.01109970000107, 56.00690159999067, 77.00895630003652] |
| Contestant 166 | 195.04977300 |
| Contestant 166 | [26.01084460003767, 73.01439100003336, 29.007965700002387, 67.01657169999089] |
| Contestant 299 | 195.02529730 |
| Contestant 299 | [51.010802100005094, 46.00086099997861, 67.0133771999972, 31.000257000036072] |
| Contestant 452 | 195.03453260 |
| Contestant 452 | [23.00788069999544, 78.00427759997547, 33.00744499999564, 61.014929299999494] |
| Contestant 714 | 195.01534150 |
| Contestant 714 | [63.006967700028326, 24.004252000013366, 47.001633600040805, 61.00248820002889] |
| Contestant 104 | 196.04765530 |
| Contestant 104 | [71.01411829999415, 55.011123800009955, 11.006925199995749, 59.01548800000455] |
| Contestant 336 | 196.01697340 |
| Contestant 336 | [14.001868800027296, 70.00232789997244, 89.0031548999832, 23.009621799981687] |
| Contestant 559 | 196.02150540 |
| Contestant 559 | [19.00361250003334, 50.00359820004087, 57.0059727000189, 70.00832199997967] |
| Contestant 644 | 196.03993290 |
| Contestant 644 | [74.01016000000527, 46.00581709999824, 25.008189299958758, 51.01576650002971] |
| Contestant 751 | 196.04876150 |
| Contestant 751 | [56.01240579999285, 42.00923540000804, 41.012019100016914, 57.01510120002786] |
| Contestant 129 | 197.03383340 |
| Contestant 129 | [24.00309549999656, 10.011553199961782, 81.00463919999311, 82.01454549998743] |
| Contestant 135 | 197.04546650 |
| Contestant 135 | [14.004796899971552, 77.01711170002818, 41.01434789999621, 65.00920999998925] |
| Contestant 233 | 197.03312550 |
| Contestant 233 | [36.01387630001409, 23.008919800049625, 54.004182900011074, 84.00614650000352] |
| Contestant 280 | 197.02739470 |
| Contestant 280 | [85.00343529996462, 50.000522700021975, 23.01525470003253, 39.00818200001959] |
| Contestant 352 | 197.03794000 |
| Contestant 352 | [78.01434759999393, 51.004088299989235, 26.017645100015216, 42.001858999952674] |
| Contestant 606 | 197.04546850 |
| Contestant 606 | [41.00677789998008, 59.017211799975485, 42.011051499983296, 55.01042730000336] |
| Contestant 681 | 197.02572320 |
| Contestant 681 | [38.000814700033516, 25.004462099983357, 64.01008070004173, 70.01036569999997] |
| Contestant 704 | 197.04425810 |
| Contestant 704 | [39.01635420002276, 30.00555209995946, 95.01399880001554, 33.00835299998289] |
| Contestant 811 | 197.02449080 |
| Contestant 811 | [38.00314400001662, 77.00436570000602, 18.00310339999851, 64.01387770002475] |
| Contestant 815 | 197.03572340 |
| Contestant 815 | [19.017431400017813, 96.00103510002373, 13.006516800029203, 69.01074009999866] |
| Contestant 197 | 198.04442000 |
| Contestant 197 | [17.003684199997224, 79.01227680000011, 66.01739700004691, 36.01106200000504] |
| Contestant 267 | 198.04506900 |
| Contestant 267 | [42.002989600005094, 77.01240790000884, 59.01575339998817, 20.01391809998313] |
| Contestant 333 | 198.03786100 |
| Contestant 333 | [12.011618499993347, 93.01313249999657, 58.0077089999686, 35.00540099997306] |
| Contestant 461 | 198.04307960 |
| Contestant 461 | [16.00825720001012, 61.002910100040026, 83.02624680002918, 38.005665500008035] |
| Contestant 656 | 198.03404460 |
| Contestant 656 | [16.0117749000201, 77.00885220000055, 68.01178099995013, 37.00163650000468] |
| Contestant 023 | 199.03358420 |
| Contestant 023 | [10.007976500026416, 64.0055726999999, 80.01023189997068, 45.00980309996521] |
| Contestant 206 | 199.01668720 |
| Contestant 206 | [64.00087869999697, 91.00110090000089, 25.0071278999676, 19.007579700031783] |
| Contestant 181 | 199.04795890 |
| Contestant 181 | [25.0096681000432, 36.021031599957496, 64.00907790003112, 74.00818129995605] |
| Contestant 247 | 199.03473690 |
| Contestant 247 | [50.0105532000307, 44.00620290002553, 43.0024773000041, 62.015503499947954] |
| Contestant 597 | 199.03851730 |
| Contestant 597 | [35.003690399986226, 52.01305519999005, 45.00727309996728, 67.01449859997956] |
| Contestant 728 | 199.03445820 |
| Contestant 728 | [52.00691170000937, 31.00594339997042, 51.01564779999899, 65.00595530000282] |
| Contestant 829 | 199.01669060 |
| Contestant 829 | [29.002951100002974, 11.005566000007093, 68.00026050000452, 91.00791300000856] |
| Contestant 912 | 199.04790030 |
| Contestant 912 | [64.00725149997743, 87.01288360002218, 19.01595760002965, 29.011807599978056] |
| Contestant 916 | 199.04322850 |
| Contestant 916 | [42.00490609998815, 32.013009300048, 93.01503629999934, 32.01027680002153] |
| Contestant 986 | 199.04373170 |
| Contestant 986 | [46.00257240002975, 48.012713800009806, 68.01286300003994, 37.01558250002563] |
| Contestant 077 | 200.02621920 |
| Contestant 077 | [28.000790299964137, 68.01019320002524, 81.00492360000499, 23.010312099999283] |
| Contestant 291 | 200.01900990 |
| Contestant 291 | [80.00231710000662, 31.013492099998984, 53.000720700016245, 36.00248000002466] |
| Contestant 392 | 200.01991260 |
| Contestant 392 | [92.00672669999767, 31.000477999972645, 30.006966799963266, 47.005741100001615] |
| Contestant 450 | 200.04147220 |
| Contestant 450 | [37.0152756999596, 54.01305720000528, 10.00153660000069, 99.01160269998945] |
| Contestant 453 | 200.03839120 |
| Contestant 453 | [34.0082407000009, 82.01468500000192, 41.00222929997835, 43.01323619997129] |
| Contestant 660 | 200.00934550 |
| Contestant 660 | [39.00137730001006, 60.00608449999709, 80.00023530004546, 21.001648400037084] |
| Contestant 683 | 200.03171440 |
| Contestant 683 | [36.00257670000428, 51.01042980002239, 70.00341970002046, 43.015288199996576] |
| Contestant 858 | 200.03800270 |
| Contestant 858 | [23.008221600030083, 29.01362290000543, 52.01360609999392, 96.0025521000498] |
| Contestant 138 | 201.02634550 |
| Contestant 138 | [92.0080887999502, 46.005654800042976, 31.01198030001251, 32.00062160001835] |
| Contestant 228 | 201.03301320 |
| Contestant 228 | [80.00643030001083, 19.007423700008076, 71.00760539999465, 31.011553800024558] |
| Contestant 347 | 201.02124490 |
| Contestant 347 | [29.002294400008395, 70.01331469998695, 37.00238469999749, 65.00325110001722] |
| Contestant 563 | 201.04081960 |
| Contestant 563 | [12.012177299999166, 84.00113119999878, 38.01189369999338, 67.01561740000034] |
| Contestant 617 | 201.04547990 |
| Contestant 617 | [39.01884219999192, 53.01155190001009, 83.01416129997233, 26.000924499996472] |
| Contestant 665 | 201.03973430 |
| Contestant 665 | [57.0025632000179, 16.02579980000155, 55.00588539999444, 73.00548589997925] |
| Contestant 844 | 201.03191010 |
| Contestant 844 | [43.01165660005063, 66.00542880001012, 23.013385199999902, 69.00143949995982] |
| Contestant 120 | 202.02721310 |
| Contestant 120 | [89.00805369997397, 32.001299099996686, 45.00933669996448, 36.008523600001354] |
| Contestant 191 | 202.02939270 |
| Contestant 191 | [88.0079547999776, 62.01200519996928, 37.0053057000041, 15.004126999992877] |
| Contestant 492 | 202.02670040 |
| Contestant 492 | [70.01145599997835, 15.003125999995973, 28.005039000010584, 89.00707940000575] |
| Contestant 519 | 202.03170660 |
| Contestant 519 | [71.01294619997498, 15.000816599989776, 35.01480539998738, 81.00313839997398] |
| Contestant 603 | 202.03629500 |
| Contestant 603 | [86.0139385999646, 19.003405799972825, 70.01207870000508, 27.00687189999735] |
| Contestant 802 | 202.03394040 |
| Contestant 802 | [83.00770829996327, 15.00190279999515, 66.01162840001052, 38.012700900027994] |
| Contestant 851 | 202.04389810 |
| Contestant 851 | [45.00921240000753, 44.01011050003581, 80.00837200001115, 33.01620319997892] |
| Contestant 944 | 202.04256070 |
| Contestant 944 | [11.007036700029857, 89.01022110000486, 60.012509000021964, 42.01279389997944] |
| Contestant 964 | 202.03598690 |
| Contestant 964 | [46.00794009998208, 27.014002800046, 58.001917299989145, 71.01212670002133] |
| Contestant 444 | 203.02856430 |
| Contestant 444 | [55.011069000000134, 44.0099126000423, 54.00056419998873, 50.00701850000769] |
| Contestant 462 | 203.02676060 |
| Contestant 462 | [13.00786239997251, 64.00231619999977, 64.00940950005315, 62.00717250001617] |
| Contestant 569 | 203.02205210 |
| Contestant 569 | [78.00014740001643, 18.006729200016707, 67.0042531999643, 40.01092229998903] |
| Contestant 840 | 203.05226110 |
| Contestant 840 | [94.01421860000119, 33.008172300003935, 47.01375990000088, 29.01611030002823] |
| Contestant 871 | 203.02938690 |
| Contestant 871 | [47.00580909999553, 14.008111100003589, 89.00195510004414, 53.01351160003105] |
| Contestant 951 | 203.04697570 |
| Contestant 951 | [93.01742829999421, 44.01498370000627, 12.003641000017524, 54.01092270005029] |
| Contestant 136 | 204.03289040 |
| Contestant 136 | [67.00476089998847, 29.00242909998633, 76.00390950002475, 32.02179090003483] |
| Contestant 125 | 204.04007760 |
| Contestant 125 | [79.00114270002814, 25.0095302000409, 40.01744870003313, 60.0119560000021] |
| Contestant 225 | 204.04347800 |
| Contestant 225 | [23.017697499948554, 78.00847180001438, 76.00319050002145, 27.01411819999339] |
| Contestant 316 | 204.02144310 |
| Contestant 316 | [50.004083600011654, 72.00104570004623, 51.01210069999797, 31.0042131000082] |
| Contestant 357 | 204.03219870 |
| Contestant 357 | [41.01344459998654, 38.003384899988305, 27.01008430001093, 98.00528490002034] |
| Contestant 393 | 204.02569170 |
| Contestant 393 | [77.00704539997969, 14.005288099986501, 18.010179100034293, 95.00317909999285] |
| Contestant 468 | 204.03267210 |
| Contestant 468 | [44.01002739998512, 69.00436610000907, 49.00724559999071, 42.01103299995884] |
| Contestant 484 | 204.04645310 |
| Contestant 484 | [41.01766240003053, 81.00612639996689, 61.01081000000704, 21.011854299984407] |
| Contestant 880 | 204.03512170 |
| Contestant 880 | [13.003889899991918, 83.00775129999965, 52.010094000026584, 56.0133865000098] |
| Contestant 004 | 205.03578540 |
| Contestant 004 | [59.00481109996326, 15.00564220000524, 78.01379460003227, 53.01153750001686] |
| Contestant 254 | 205.03442110 |
| Contestant 254 | [90.00128409999888, 30.014516600000206, 47.0132636000053, 38.00535679998575] |
| Contestant 318 | 205.02750930 |
| Contestant 318 | [66.00524999998743, 29.000434799992945, 19.01326809998136, 91.00855640001828] |
| Contestant 470 | 205.03454980 |
| Contestant 470 | [26.014315599983092, 58.00976190000074, 61.00611710001249, 60.004355199984275] |
| Contestant 787 | 205.03091520 |
| Contestant 787 | [92.00484680000227, 48.006416099960916, 31.01720080000814, 34.00245150004048] |
| Contestant 810 | 205.03705370 |
| Contestant 810 | [60.009099500020966, 56.0077222000109, 39.010580500005744, 50.00965149997501] |
| Contestant 843 | 205.02994320 |
| Contestant 843 | [31.0085773000028, 41.00488199997926, 40.00818370003253, 93.0083001999883] |
| Contestant 199 | 206.03915180 |
| Contestant 199 | [26.010367100010626, 28.0119824000285, 69.0021429999615, 83.01465929998085] |
| Contestant 417 | 206.04134820 |
| Contestant 417 | [98.01104499999201, 28.00670299999183, 54.01117209997028, 26.01242809998803] |
| Contestant 483 | 206.05025770 |
| Contestant 483 | [44.013584800006356, 40.01173209998524, 36.007462100009434, 86.01747870002873] |
| Contestant 675 | 206.01945790 |
| Contestant 675 | [78.00528889999259, 92.00619919999735, 22.00146759999916, 14.00650219997624] |
| Contestant 768 | 206.04703970 |
| Contestant 768 | [43.01185389998136, 100.0049867000198, 46.015116000024136, 17.015083099948242] |
| Contestant 886 | 206.03470610 |
| Contestant 886 | [85.00815100001637, 13.013634000031743, 49.007694700034335, 59.005226400040556] |
| Contestant 043 | 207.04836830 |
| Contestant 043 | [30.017665399995167, 53.00876389996847, 98.01014209998539, 26.011796900012996] |
| Contestant 279 | 207.01515070 |
| Contestant 279 | [46.00422259996412, 53.00040679995436, 49.00280110002495, 59.007720199995674] |
| Contestant 387 | 207.02056920 |
| Contestant 387 | [54.00284660002217, 75.01131799997529, 53.00320540001849, 25.003199199971277] |
| Contestant 590 | 207.02853780 |
| Contestant 590 | [21.012750099995174, 26.010429100017063, 77.00212530000135, 83.0032332999981] |
| Contestant 684 | 207.03525440 |
| Contestant 684 | [28.00447400001576, 44.01074289996177, 37.00751500000479, 98.01252250000834] |
| Contestant 766 | 207.02656760 |
| Contestant 766 | [63.013634599978104, 43.004376099968795, 66.00617810001131, 35.002378800010774] |
| Contestant 838 | 207.05333750 |
| Contestant 838 | [13.012859500013292, 63.01393180002924, 96.01412569999229, 35.012420500046574] |
| Contestant 913 | 207.02059040 |
| Contestant 913 | [78.00722090003546, 15.006794399989303, 99.00101900001755, 15.005556099989917] |
| Contestant 015 | 208.02457320 |
| Contestant 015 | [47.00660730001982, 75.0047743000323, 53.00345219997689, 33.00973940000404] |
| Contestant 025 | 208.03465600 |
| Contestant 025 | [82.01359170000069, 55.002355800010264, 10.017067899985705, 61.0016406000359] |
| Contestant 128 | 208.03851260 |
| Contestant 128 | [59.010458699951414, 28.01371540001128, 24.01408559997799, 97.00025290000485] |
| Contestant 211 | 208.03543020 |
| Contestant 211 | [66.00094729999546, 28.008409000001848, 28.015145600016695, 86.01092829997651] |
| Contestant 281 | 208.02764530 |
| Contestant 281 | [27.004159099946264, 88.02224369999021, 46.00087109999731, 47.00037139997585] |
| Contestant 370 | 208.03770230 |
| Contestant 370 | [40.014611099963076, 19.007520099985413, 69.00903030001791, 80.00654079997912] |
| Contestant 508 | 208.02436750 |
| Contestant 508 | [58.010473800008185, 47.008497899980284, 24.00477589998627, 79.0006199000054] |
| Contestant 578 | 208.02911060 |
| Contestant 578 | [22.012477799959015, 81.00181660003727, 50.0013754000538, 55.013440800015815] |
| Contestant 570 | 208.03805480 |
| Contestant 570 | [46.00687069998821, 83.01252400001977, 58.00266890000785, 21.01599119999446] |
| Contestant 676 | 208.03173100 |
| Contestant 676 | [26.004672799957916, 52.017380300036166, 42.00480380002409, 88.00487409997731] |
| Contestant 701 | 208.02038150 |
| Contestant 701 | [99.00734960002592, 35.004707199987024, 54.0047065000399, 20.003618200018536] |
| Contestant 741 | 208.04093860 |
| Contestant 741 | [93.00204849999864, 48.01150150003377, 34.01505749998614, 33.012331099947914] |
| Contestant 778 | 208.03230560 |
| Contestant 778 | [16.005890500033274, 86.00200360000599, 84.00862749997759, 22.015783999988344] |
| Contestant 874 | 208.03405380 |
| Contestant 874 | [13.000303899985738, 28.006128199980594, 75.01310999999987, 92.0145116999629] |
| Contestant 511 | 209.03116500 |
| Contestant 511 | [50.005021499993745, 10.008655099954922, 73.0023204999743, 76.01516790001187] |
| Contestant 521 | 209.02033010 |
| Contestant 521 | [40.00594060000731, 80.00332610000623, 70.00862840004265, 19.002435000031255] |
| Contestant 516 | 209.04341480 |
| Contestant 516 | [32.00691230001394, 72.00394069997128, 85.01551980001386, 20.017041999963112] |
| Contestant 890 | 209.04743270 |
| Contestant 890 | [80.00077599997167, 16.014832300017588, 16.017209100013133, 97.01461530005326] |
| Contestant 907 | 209.04437140 |
| Contestant 907 | [51.008398700039834, 60.00735390000045, 60.01253700000234, 38.01608179998584] |
| Contestant 006 | 210.00691110 |
| Contestant 006 | [51.0007529000286, 75.00289560004603, 58.00210300000617, 26.001159599982202] |
| Contestant 140 | 210.02160030 |
| Contestant 140 | [28.006093000003602, 84.00555380003061, 56.00876969995443, 42.00118379999185] |
| Contestant 424 | 210.03412450 |
| Contestant 424 | [65.00711940001929, 69.01099229999818, 42.00396760000149, 34.01204520004103] |
| Contestant 572 | 210.03931710 |
| Contestant 572 | [23.006743100006133, 34.0080962999491, 88.0124538000091, 65.01202389999526] |
| Contestant 593 | 210.04727110 |
| Contestant 593 | [16.015145000012126, 86.00848109996878, 62.011608199973125, 46.01203679997707] |
| Contestant 730 | 210.02028970 |
| Contestant 730 | [44.00444490002701, 83.00199469999643, 59.0003810999915, 24.013468999997713] |
| Contestant 862 | 210.05428620 |
| Contestant 862 | [36.018604399985634, 36.0287995999679, 63.000656499993056, 75.00622570002452] |
| Contestant 997 | 210.01795090 |
| Contestant 997 | [59.0051439999952, 18.001061099988874, 98.0042650999967, 35.00748070003465] |
| Contestant 091 | 211.05122490 |
| Contestant 091 | [44.014950199984014, 61.011113599990495, 14.017251799989026, 92.00790930003859] |
| Contestant 278 | 211.03655340 |
| Contestant 278 | [81.01525190001121, 21.006066200032365, 43.012942800007295, 66.00229249999393] |
| Contestant 469 | 211.02509840 |
| Contestant 469 | [18.008020400011446, 86.00125749997096, 42.01210980000906, 65.00371069996618] |
| Contestant 806 | 211.02810230 |
| Contestant 806 | [73.00042480003322, 13.012935800012201, 83.00563989998773, 42.00910180003848] |
| Contestant 003 | 212.02106810 |
| Contestant 003 | [34.00202970003011, 91.00589229998877, 33.006896600010805, 54.00624949997291] |
| Contestant 229 | 212.01798230 |
| Contestant 229 | [87.00306010001805, 57.00404279999202, 32.010556099994574, 36.000323300017044] |
| Contestant 240 | 212.02765180 |
| Contestant 240 | [41.00859240000136, 52.00565080001252, 63.009249399998225, 56.00415920000523] |
| Contestant 423 | 212.02588670 |
| Contestant 423 | [79.00694429996656, 10.006784899975173, 80.00792549998732, 43.0042320000357] |
| Contestant 495 | 212.01948580 |
| Contestant 495 | [78.00395689997822, 46.0012304999982, 34.00844230002258, 54.005856100004166] |
| Contestant 539 | 212.02520260 |
| Contestant 539 | [29.018505099986214, 54.00125269999262, 90.00265310000395, 39.00279169995338] |
| Contestant 609 | 212.04414980 |
| Contestant 609 | [99.01583270000992, 63.00775889999932, 14.006638600025326, 36.01391959999455] |
| Contestant 634 | 212.03283930 |
